YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 04 04 13 00 263  9.8 11.7 99.00 99.00 99.00 999 1028.3 999.0 999.0 999.0 99.0 99.00
2019 04 04 14 00 269 11.2 12.1 99.00 99.00 99.00 999 1027.9 999.0 999.0 999.0 99.0 99.00
2019 04 04 15 00 271 11.6 13.2 99.00 99.00 99.00 999 1027.8 999.0 999.0 999.0 99.0 99.00
2019 04 04 16 00 243 12.1 13.2 99.00 99.00 99.00 999 1027.6 999.0 999.0 999.0 99.0 99.00
2019 04 04 17 00 243 14.1 15.5 99.00 99.00 99.00 999 1027.1 999.0 999.0 999.0 99.0 99.00
2019 04 04 18 00 240 13.1 14.6 99.00 99.00 99.00 999 1026.7 999.0 999.0 999.0 99.0 99.00
2019 04 04 19 00 240 13.1 14.9 99.00 99.00 99.00 999 1026.0 999.0 999.0 999.0 99.0 99.00
2019 04 04 20 00 244 11.6 13.2 99.00 99.00 99.00 999 1025.6 999.0 999.0 999.0 99.0 99.00
2019 04 04 21 00 250 10.0 11.0 99.00 99.00 99.00 999 1025.8 999.0 999.0 999.0 99.0 99.00
2019 04 04 22 00 271  7.1  8.3 99.00 99.00 99.00 999 1026.7 999.0 999.0 999.0 99.0 99.00
2019 04 04 23 00 321 10.1 11.1 99.00 99.00 99.00 999 1027.3 999.0 999.0 999.0 99.0 99.00
2019 04 05 00 00 312  9.7 10.6 99.00 99.00 99.00 999 1028.2 999.0 999.0 999.0 99.0 99.00
2019 04 05 01 00 322  9.7 10.6 99.00 99.00 99.00 999 1029.4 999.0 999.0 999.0 99.0 99.00
2019 04 05 02 00 321 11.9 14.1 99.00 99.00 99.00 999 1030.3 999.0 999.0 999.0 99.0 99.00
2019 04 05 03 00 323  9.6 10.4 99.00 99.00 99.00 999 1031.2 999.0 999.0 999.0 99.0 99.00
2019 04 05 04 00 318  9.5 10.5 99.00 99.00 99.00 999 1031.7 999.0 999.0 999.0 99.0 99.00
2019 04 05 05 00 316  7.0  7.8 99.00 99.00 99.00 999 1032.6 999.0 999.0 999.0 99.0 99.00
2019 04 05 06 00 316  6.5  7.2 99.00 99.00 99.00 999 1032.6 999.0 999.0 999.0 99.0 99.00
2019 04 05 07 00 318  6.0  6.4 99.00 99.00 99.00 999 1032.5 999.0 999.0 999.0 99.0 99.00
2019 04 05 08 00 317  6.6  7.0 99.00 99.00 99.00 999 1032.4 999.0 999.0 999.0 99.0 99.00
2019 04 05 09 00 323  6.9  7.4 99.00 99.00 99.00 999 1032.6 999.0 999.0 999.0 99.0 99.00
2019 04 05 10 00 342  6.1  6.5 99.00 99.00 99.00 999 1033.5 999.0 999.0 999.0 99.0 99.00
2019 04 05 11 00 354  7.9  8.5 99.00 99.00 99.00 999 1034.0 999.0 999.0 999.0 99.0 99.00
2019 04 05 12 00   1  5.2  5.8 99.00 99.00 99.00 999 1034.6 999.0 999.0 999.0 99.0 99.00
2019 04 05 13 00 358  4.9  5.6 99.00 99.00 99.00 999 1034.4 999.0 999.0 999.0 99.0 99.00
2019 04 05 14 00  23  3.5  4.0 99.00 99.00 99.00 999 1033.9 999.0 999.0 999.0 99.0 99.00
2019 04 05 15 00  50  4.0  4.7 99.00 99.00 99.00 999 1034.2 999.0 999.0 999.0 99.0 99.00
2019 04 05 16 00  53  2.5  2.9 99.00 99.00 99.00 999 1034.0 999.0 999.0 999.0 99.0 99.00
2019 04 05 17 00 146  4.0  4.5 99.00 99.00 99.00 999 1033.8 999.0 999.0 999.0 99.0 99.00
2019 04 05 18 00 159  4.6  4.9 99.00 99.00 99.00 999 1033.2 999.0 999.0 999.0 99.0 99.00
2019 04 05 19 00 145  5.5  6.3 99.00 99.00 99.00 999 1032.1 999.0 999.0 999.0 99.0 99.00
2019 04 05 20 00 158  6.5  7.2 99.00 99.00 99.00 999 1031.4 999.0 999.0 999.0 99.0 99.00
2019 04 05 21 00 168  6.3  6.6 99.00 99.00 99.00 999 1031.2 999.0 999.0 999.0 99.0 99.00
2019 04 05 22 00 166  6.1  6.7 99.00 99.00 99.00 999 1031.2 999.0 999.0 999.0 99.0 99.00
2019 04 05 23 00 171  6.3  6.9 99.00 99.00 99.00 999 1030.9 999.0 999.0 999.0 99.0 99.00
2019 04 06 00 00 176  5.6  5.9 99.00 99.00 99.00 999 1030.5 999.0 999.0 999.0 99.0 99.00
2019 04 06 01 00 153  4.7  5.6 99.00 99.00 99.00 999 1030.1 999.0 999.0 999.0 99.0 99.00
2019 04 06 02 00 155  7.5  8.2 99.00 99.00 99.00 999 1029.5 999.0 999.0 999.0 99.0 99.00
2019 04 06 03 00 145  8.9  9.3 99.00 99.00 99.00 999 1028.2 999.0 999.0 999.0 99.0 99.00
2019 04 06 04 00 143  9.7 10.6 99.00 99.00 99.00 999 1027.3 999.0 999.0 999.0 99.0 99.00
2019 04 06 05 00 140  9.5 10.4 99.00 99.00 99.00 999 1026.2 999.0 999.0 999.0 99.0 99.00
2019 04 06 06 00 141 10.7 11.6 99.00 99.00 99.00 999 1024.5 999.0 999.0 999.0 99.0 99.00
2019 04 06 07 00 143  9.5 10.8 99.00 99.00 99.00 999 1023.0 999.0 999.0 999.0 99.0 99.00
2019 04 06 08 00 146  8.8 10.3 99.00 99.00 99.00 999 1022.0 999.0 999.0 999.0 99.0 99.00
2019 04 06 09 00 211  2.3  2.7 99.00 99.00 99.00 999 1022.8 999.0 999.0 999.0 99.0 99.00
2019 04 06 10 00 243  2.8  3.1 99.00 99.00 99.00 999 1022.8 999.0 999.0 999.0 99.0 99.00
2019 04 06 11 00   0  0.0  0.0 99.00 99.00 99.00 999 1022.6 999.0 999.0 999.0 99.0 99.00
2019 04 06 12 00  65  1.2  1.3 99.00 99.00 99.00 999 1022.7 999.0 999.0 999.0 99.0 99.00
2019 04 06 13 00  14  2.5  2.7 99.00 99.00 99.00 999 1022.9 999.0 999.0 999.0 99.0 99.00
2019 04 06 14 00   8  2.5  2.5 99.00 99.00 99.00 999 1022.7 999.0 999.0 999.0 99.0 99.00
2019 04 06 15 00  59  1.2  1.3 99.00 99.00 99.00 999 1022.2 999.0 999.0 999.0 99.0 99.00
2019 04 06 16 00   0  0.0  0.0 99.00 99.00 99.00 999 1021.4 999.0 999.0 999.0 99.0 99.00
2019 04 06 17 00 207  3.4  3.4 99.00 99.00 99.00 999 1020.9 999.0 999.0 999.0 99.0 99.00
2019 04 06 18 00 220  5.0  5.3 99.00 99.00 99.00 999 1020.4 999.0 999.0 999.0 99.0 99.00
2019 04 06 19 00 216  5.7  6.3 99.00 99.00 99.00 999 1020.2 999.0 999.0 999.0 99.0 99.00
2019 04 06 20 00 228  7.2  7.5 99.00 99.00 99.00 999 1020.1 999.0 999.0 999.0 99.0 99.00
2019 04 06 21 00 224  6.6  6.8 99.00 99.00 99.00 999 1020.6 999.0 999.0 999.0 99.0 99.00
2019 04 06 22 00 211  6.2  6.4 99.00 99.00 99.00 999 1020.6 999.0 999.0 999.0 99.0 99.00
2019 04 06 23 00 250  7.6  8.0 99.00 99.00 99.00 999 1020.8 999.0 999.0 999.0 99.0 99.00
2019 04 07 00 00 272  8.8  9.1 99.00 99.00 99.00 999 1021.5 999.0 999.0 999.0 99.0 99.00
2019 04 07 01 00 306  6.4  6.6 99.00 99.00 99.00 999 1022.4 999.0 999.0 999.0 99.0 99.00
2019 04 07 02 00 314  4.7  4.8 99.00 99.00 99.00 999 1023.2 999.0 999.0 999.0 99.0 99.00
2019 04 07 03 00 312  4.2  4.3 99.00 99.00 99.00 999 1023.7 999.0 999.0 999.0 99.0 99.00
2019 08 20 15 00 318  3.7  3.8 99.00 99.00 99.00 999 1019.6 999.0 999.0 999.0 99.0 99.00
2019 08 20 16 00 278  2.6  2.7 99.00 99.00 99.00 999 1019.6 999.0 999.0 999.0 99.0 99.00
2019 08 20 17 00 111  2.8  3.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2019 08 20 18 00 111  3.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2019 08 20 19 00 215  4.6  4.8 99.00 99.00 99.00 999 1018.6 999.0 999.0 999.0 99.0 99.00
2019 08 20 20 00 222  5.8  5.9 99.00 99.00 99.00 999 1018.6 999.0 999.0 999.0 99.0 99.00
2019 08 20 21 00 208  3.4  3.5 99.00 99.00 99.00 999 1018.4 999.0 999.0 999.0 99.0 99.00
2019 08 20 22 00 196  4.4  4.5 99.00 99.00 99.00 999 1018.5 999.0 999.0 999.0 99.0 99.00
2019 08 20 23 00 207  5.5  5.7 99.00 99.00 99.00 999 1018.2 999.0 999.0 999.0 99.0 99.00
2019 08 21 00 00 200  5.1  5.3 99.00 99.00 99.00 999 1017.7 999.0 999.0 999.0 99.0 99.00
2019 08 21 01 00 205  5.2  5.3 99.00 99.00 99.00 999 1018.2 999.0 999.0 999.0 99.0 99.00
2019 08 21 02 00 216  4.1  4.2 99.00 99.00 99.00 999 1018.2 999.0 999.0 999.0 99.0 99.00
2019 08 21 03 00 210  3.9  3.9 99.00 99.00 99.00 999 1018.4  23.9 999.0 999.0 99.0 99.00
2019 08 21 04 00 201  4.4  4.4 99.00 99.00 99.00 999 1018.4  23.8 999.0 999.0 99.0 99.00
2019 08 21 05 00 198  4.7  4.8 99.00 99.00 99.00 999 1018.3  23.9 999.0 999.0 99.0 99.00
2019 08 21 06 00 195  5.6  5.7 99.00 99.00 99.00 999 1018.4  23.5 999.0 999.0 99.0 99.00
2019 08 21 07 00 188  4.7  4.8 99.00 99.00 99.00 999 1017.8  23.3 999.0 999.0 99.0 99.00
2019 08 21 08 00 166  4.4  4.5 99.00 99.00 99.00 999 1017.3  23.0 999.0 999.0 99.0 99.00
2019 08 21 09 00 179  4.3  4.4 99.00 99.00 99.00 999 1017.4  22.5 999.0 999.0 99.0 99.00
2019 08 21 10 00 164  5.0  5.3 99.00 99.00 99.00 999 1016.9  22.4 999.0 999.0 99.0 99.00
2019 08 21 11 00 166  4.6  4.8 99.00 99.00 99.00 999 1016.9  22.5 999.0 999.0 99.0 99.00
2019 08 21 12 00 151  5.1  5.2 99.00 99.00 99.00 999 1016.9  22.5 999.0 999.0 99.0 99.00
2019 08 21 13 00 151  6.2  6.3 99.00 99.00 99.00 999 1016.8  22.6 999.0 999.0 99.0 99.00
2019 08 21 14 00 139  6.0  6.3 99.00 99.00 99.00 999 1016.3  22.5 999.0 999.0 99.0 99.00
2019 08 21 15 00 149  6.3  6.8 99.00 99.00 99.00 999 1016.2  22.7 999.0 999.0 99.0 99.00
2019 08 21 16 00 176  8.4  9.0 99.00 99.00 99.00 999 1014.7  22.3 999.0 999.0 99.0 99.00
2019 08 21 17 00 175  7.3  7.7 99.00 99.00 99.00 999 1014.8  22.5 999.0 999.0 99.0 99.00
2019 08 21 18 00 190  7.8  8.3 99.00 99.00 99.00 999 1014.4  23.4 999.0 999.0 99.0 99.00
2019 08 21 19 00 194  8.8  9.2 99.00 99.00 99.00 999 1013.9  23.8 999.0 999.0 99.0 99.00
2019 08 21 20 00 198  8.5  8.8 99.00 99.00 99.00 999 1013.5  24.2 999.0 999.0 99.0 99.00
2019 08 21 21 00 204  8.5  8.8 99.00 99.00 99.00 999 1013.0  24.1 999.0 999.0 99.0 99.00
2019 08 21 22 00 190  8.0  8.5 99.00 99.00 99.00 999 1012.5  24.1 999.0 999.0 99.0 99.00
2019 08 21 23 00 204  7.7  8.3 99.00 99.00 99.00 999 1012.1  24.1 999.0 999.0 99.0 99.00
2019 08 22 00 00 202  8.2  8.7 99.00 99.00 99.00 999 1012.3  23.9 999.0 999.0 99.0 99.00
2019 08 22 01 00 203 10.2 11.0 99.00 99.00 99.00 999 1011.9  24.0 999.0 999.0 99.0 99.00
2019 08 22 02 00 234 13.0 14.2 99.00 99.00 99.00 999 1011.9  24.7 999.0 999.0 99.0 99.00
2019 08 22 03 00 252  7.7  8.5 99.00 99.00 99.00 999 1012.4  23.3 999.0 999.0 99.0 99.00
2019 08 22 04 00 242  8.9  9.7 99.00 99.00 99.00 999 1012.4  23.3 999.0 999.0 99.0 99.00
2019 08 22 05 00 225  6.7  7.3 99.00 99.00 99.00 999 1012.2  23.0 999.0 999.0 99.0 99.00
2019 08 22 06 00 233  8.3  8.5 99.00 99.00 99.00 999 1011.8  23.6 999.0 999.0 99.0 99.00
2019 08 22 07 00 232  6.3  6.7 99.00 99.00 99.00 999 1011.1  23.3 999.0 999.0 99.0 99.00
2019 08 22 08 00 235  6.5  6.6 99.00 99.00 99.00 999 1010.6  22.9 999.0 999.0 99.0 99.00
2019 08 22 09 00 225  3.4  3.7 99.00 99.00 99.00 999 1010.7  23.0 999.0 999.0 99.0 99.00
2019 08 22 10 00 197  1.6  1.8 99.00 99.00 99.00 999 1011.0  22.6 999.0 999.0 99.0 99.00
2019 08 22 11 00 220  2.1  2.3 99.00 99.00 99.00 999 1011.5  23.0 999.0 999.0 99.0 99.00
2019 08 22 12 00 255  4.6  4.9 99.00 99.00 99.00 999 1011.9  22.9 999.0 999.0 99.0 99.00
2019 08 22 13 00 256  3.4  3.7 99.00 99.00 99.00 999 1011.5  22.6 999.0 999.0 99.0 99.00
2019 08 22 14 00 220  3.6  3.8 99.00 99.00 99.00 999 1011.8  22.2 999.0 999.0 99.0 99.00
2019 08 22 15 00 217  3.7  3.8 99.00 99.00 99.00 999 1011.9  22.1 999.0 999.0 99.0 99.00
2019 08 22 16 00 231  3.8  4.0 99.00 99.00 99.00 999 1011.4  22.1 999.0 999.0 99.0 99.00
2019 08 22 17 00 207  5.4  5.6 99.00 99.00 99.00 999 1010.9  22.4 999.0 999.0 99.0 99.00
2019 08 22 18 00 220  6.3  6.6 99.00 99.00 99.00 999 1011.4  22.4 999.0 999.0 99.0 99.00
2019 08 22 19 00 228  8.4  8.9 99.00 99.00 99.00 999 1010.9  23.1 999.0 999.0 99.0 99.00
2019 08 22 20 00 233  8.5  9.2 99.00 99.00 99.00 999 1010.8  23.4 999.0 999.0 99.0 99.00
2019 08 22 21 00 224  8.1  8.6 99.00 99.00 99.00 999 1010.7  23.5 999.0 999.0 99.0 99.00
2019 08 22 22 00 220  8.4  8.9 99.00 99.00 99.00 999 1010.6  23.6 999.0 999.0 99.0 99.00
2019 08 22 23 00 232  8.5  9.1 99.00 99.00 99.00 999 1011.0  23.8 999.0 999.0 99.0 99.00
2019 08 23 00 00 248  7.4  7.7 99.00 99.00 99.00 999 1011.2  23.3 999.0 999.0 99.0 99.00
2019 08 23 01 00 242  7.6  8.0 99.00 99.00 99.00 999 1011.6  23.3 999.0 999.0 99.0 99.00
2019 08 23 02 00 241  8.0  8.3 99.00 99.00 99.00 999 1011.8  23.4 999.0 999.0 99.0 99.00
2019 08 23 03 00 247  7.1  7.3 99.00 99.00 99.00 999 1012.0  23.5 999.0 999.0 99.0 99.00
2019 08 23 04 00 252  4.6  4.8 99.00 99.00 99.00 999 1012.6  22.8 999.0 999.0 99.0 99.00
2019 08 23 05 00 291 10.1 10.7 99.00 99.00 99.00 999 1012.6  23.0 999.0 999.0 99.0 99.00
2019 08 23 06 00 272  4.2  4.4 99.00 99.00 99.00 999 1012.2  22.7 999.0 999.0 99.0 99.00
2019 08 23 07 00 326  4.3  4.6 99.00 99.00 99.00 999 1012.0  22.8 999.0 999.0 99.0 99.00
2019 08 23 08 00 316  4.3  4.5 99.00 99.00 99.00 999 1012.7  22.6 999.0 999.0 99.0 99.00
2019 08 23 09 00   3  4.7  4.9 99.00 99.00 99.00 999 1012.8  22.5 999.0 999.0 99.0 99.00
2019 08 23 10 00 356  4.6  5.0 99.00 99.00 99.00 999 1013.6  22.2 999.0 999.0 99.0 99.00
2019 08 23 11 00 351  4.5  4.8 99.00 99.00 99.00 999 1014.3  21.8 999.0 999.0 99.0 99.00
2019 08 23 12 00 332  4.7  5.2 99.00 99.00 99.00 999 1014.8  21.3 999.0 999.0 99.0 99.00
2019 08 23 13 00 339  8.0  8.4 99.00 99.00 99.00 999 1015.5  19.0 999.0 999.0 99.0 99.00
2019 08 23 14 00 359  5.5  6.1 99.00 99.00 99.00 999 1015.8  18.8 999.0 999.0 99.0 99.00
2019 08 23 15 00   0  2.3  2.6 99.00 99.00 99.00 999 1015.9  18.6 999.0 999.0 99.0 99.00
2019 08 23 16 00 319  2.6  2.9 99.00 99.00 99.00 999 1015.4  18.8 999.0 999.0 99.0 99.00
2019 08 23 17 00 323  3.6  3.8 99.00 99.00 99.00 999 1014.8  18.8 999.0 999.0 99.0 99.00
2019 08 23 18 00 297  3.6  3.9 99.00 99.00 99.00 999 1014.8  19.5 999.0 999.0 99.0 99.00
2019 08 23 19 00 272  3.6  3.8 99.00 99.00 99.00 999 1014.7  19.6 999.0 999.0 99.0 99.00
2019 08 23 20 00 267  4.7  4.9 99.00 99.00 99.00 999 1015.0  20.3 999.0 999.0 99.0 99.00
2019 08 23 21 00 257  4.9  5.1 99.00 99.00 99.00 999 1015.2  20.5 999.0 999.0 99.0 99.00
2019 08 23 22 00 268  4.4  4.6 99.00 99.00 99.00 999 1014.8  20.8 999.0 999.0 99.0 99.00
2019 08 23 23 00 268  3.6  3.8 99.00 99.00 99.00 999 1015.2  21.0 999.0 999.0 99.0 99.00
2019 08 24 00 00 288  1.9  2.0 99.00 99.00 99.00 999 1015.6  21.6 999.0 999.0 99.0 99.00
2019 08 24 01 00 321  2.0  2.5 99.00 99.00 99.00 999 1016.0  21.8 999.0 999.0 99.0 99.00
2019 08 24 02 00 359  3.1  3.3 99.00 99.00 99.00 999 1015.8  21.7 999.0 999.0 99.0 99.00
2019 08 24 03 00   1  5.5  6.5 99.00 99.00 99.00 999 1016.3  21.6 999.0 999.0 99.0 99.00
2019 08 24 04 00   7  5.9  6.6 99.00 99.00 99.00 999 1017.2  20.3 999.0 999.0 99.0 99.00
2019 08 24 05 00   2  8.0  8.9 99.00 99.00 99.00 999 1017.3  19.6 999.0 999.0 99.0 99.00
2019 08 24 06 00   1  8.6  9.7 99.00 99.00 99.00 999 1017.3  19.3 999.0 999.0 99.0 99.00
2019 08 24 07 00   1  9.5 10.6 99.00 99.00 99.00 999 1017.3  18.2 999.0 999.0 99.0 99.00
2019 08 24 08 00   1  9.3 10.0 99.00 99.00 99.00 999 1017.7  17.6 999.0 999.0 99.0 99.00
2019 08 24 09 00 359  9.1  9.8 99.00 99.00 99.00 999 1018.3  17.3 999.0 999.0 99.0 99.00
2019 08 24 10 00 359  9.3 10.3 99.00 99.00 99.00 999 1018.9  17.5 999.0 999.0 99.0 99.00
2019 08 24 11 00   3  8.6  9.2 99.00 99.00 99.00 999 1019.3  17.0 999.0 999.0 99.0 99.00
2019 08 24 12 00   2  8.3  8.9 99.00 99.00 99.00 999 1020.0  17.2 999.0 999.0 99.0 99.00
2019 08 24 13 00  15  6.8  7.3 99.00 99.00 99.00 999 1020.5  17.9 999.0 999.0 99.0 99.00
2019 08 24 14 00  29  7.6  8.3 99.00 99.00 99.00 999 1020.9  18.7 999.0 999.0 99.0 99.00
2019 08 24 15 00  25  5.6  6.1 99.00 99.00 99.00 999 1021.5  19.0 999.0 999.0 99.0 99.00
2019 08 24 16 00  48  5.2  5.6 99.00 99.00 99.00 999 1021.4  19.7 999.0 999.0 99.0 99.00
2019 08 24 17 00  54  4.6  4.9 99.00 99.00 99.00 999 1021.3  19.9 999.0 999.0 99.0 99.00
2019 08 24 18 00  58  6.9  7.4 99.00 99.00 99.00 999 1021.3  20.1 999.0 999.0 99.0 99.00
2019 08 24 19 00  55  8.2  9.0 99.00 99.00 99.00 999 1021.6  20.2 999.0 999.0 99.0 99.00
2019 08 24 20 00  45 10.1 10.6 99.00 99.00 99.00 999 1021.7  20.3 999.0 999.0 99.0 99.00
2019 08 24 21 00  51  9.8 10.4 99.00 99.00 99.00 999 1022.3  19.9 999.0 999.0 99.0 99.00
2019 08 24 22 00  52  8.8  9.6 99.00 99.00 99.00 999 1022.9  19.3 999.0 999.0 99.0 99.00
2019 08 24 23 00  49  8.1  8.9 99.00 99.00 99.00 999 1023.3  19.3 999.0 999.0 99.0 99.00
2019 08 25 00 00  45  8.9 10.4 99.00 99.00 99.00 999 1024.0  19.0 999.0 999.0 99.0 99.00
2019 08 25 01 00  46  9.5 10.2 99.00 99.00 99.00 999 1024.5  18.8 999.0 999.0 99.0 99.00
2019 08 25 02 00  57  9.7 10.8 99.00 99.00 99.00 999 1024.8  18.6 999.0 999.0 99.0 99.00
2019 08 25 03 00  50 10.2 10.9 99.00 99.00 99.00 999 1025.0  18.7 999.0 999.0 99.0 99.00
2019 08 25 04 00  51  9.9 11.7 99.00 99.00 99.00 999 1025.2  18.8 999.0 999.0 99.0 99.00
2019 08 25 05 00  49  9.8 10.9 99.00 99.00 99.00 999 1025.0  18.8 999.0 999.0 99.0 99.00
2019 08 25 06 00  47 10.3 11.5 99.00 99.00 99.00 999 1024.6  18.7 999.0 999.0 99.0 99.00
2019 08 25 07 00  25  5.9  7.2 99.00 99.00 99.00 999 1024.3  17.6 999.0 999.0 99.0 99.00
2019 08 25 08 00  35  8.0  8.9 99.00 99.00 99.00 999 1024.4  18.2 999.0 999.0 99.0 99.00
2019 08 25 09 00  44 10.2 11.2 99.00 99.00 99.00 999 1024.2  18.5 999.0 999.0 99.0 99.00
2019 08 25 10 00  16  7.8  8.6 99.00 99.00 99.00 999 1024.4  17.4 999.0 999.0 99.0 99.00
2019 08 25 11 00  17  8.4  9.5 99.00 99.00 99.00 999 1024.5  17.3 999.0 999.0 99.0 99.00
2019 08 25 12 00  25  9.7 10.6 99.00 99.00 99.00 999 1024.9  18.0 999.0 999.0 99.0 99.00
2019 08 25 13 00  25 11.2 12.4 99.00 99.00 99.00 999 1024.8  18.2 999.0 999.0 99.0 99.00
2019 08 25 14 00  21  8.9  9.6 99.00 99.00 99.00 999 1025.4  18.5 999.0 999.0 99.0 99.00
2019 08 25 15 00  42 12.2 13.2 99.00 99.00 99.00 999 1025.3  19.4 999.0 999.0 99.0 99.00
2019 08 25 16 00  38 13.0 14.3 99.00 99.00 99.00 999 1025.3  19.3 999.0 999.0 99.0 99.00
2019 08 25 17 00  45 14.0 14.9 99.00 99.00 99.00 999 1025.1  18.8 999.0 999.0 99.0 99.00
2019 08 25 18 00  38 12.0 13.8 99.00 99.00 99.00 999 1025.1  18.8 999.0 999.0 99.0 99.00
2019 08 25 19 00  41 13.5 15.0 99.00 99.00 99.00 999 1024.8  18.3 999.0 999.0 99.0 99.00
2019 08 25 20 00  34 12.6 13.4 99.00 99.00 99.00 999 1024.6  18.2 999.0 999.0 99.0 99.00
2019 08 25 21 00  21  9.8 10.9 99.00 99.00 99.00 999 1024.6  18.3 999.0 999.0 99.0 99.00
2019 08 25 22 00  31  9.3 10.5 99.00 99.00 99.00 999 1024.7  18.0 999.0 999.0 99.0 99.00
2019 08 25 23 00  31 10.3 11.1 99.00 99.00 99.00 999 1024.2  18.0 999.0 999.0 99.0 99.00
2019 08 26 00 00  20 10.7 11.6 99.00 99.00 99.00 999 1024.2  17.6 999.0 999.0 99.0 99.00
2019 08 26 01 00  17  9.8 11.1 99.00 99.00 99.00 999 1024.6  17.6 999.0 999.0 99.0 99.00
2019 08 26 02 00  52 10.3 10.9 99.00 99.00 99.00 999 1024.6  18.0 999.0 999.0 99.0 99.00
2019 08 26 03 00  55  9.9 10.7 99.00 99.00 99.00 999 1024.5  18.1 999.0 999.0 99.0 99.00
2019 08 26 04 00  58 10.3 11.0 99.00 99.00 99.00 999 1024.3  17.3 999.0 999.0 99.0 99.00
2019 08 26 05 00  46 10.1 11.4 99.00 99.00 99.00 999 1024.0  17.2 999.0 999.0 99.0 99.00
2019 08 26 06 00  33  9.7 10.3 99.00 99.00 99.00 999 1023.7  17.2 999.0 999.0 99.0 99.00
2019 08 26 07 00  17  9.0  9.9 99.00 99.00 99.00 999 1023.0  16.4 999.0 999.0 99.0 99.00
2019 08 26 08 00  20  8.0  8.9 99.00 99.00 99.00 999 1022.8  16.6 999.0 999.0 99.0 99.00
2019 08 26 09 00  27  9.9 10.8 99.00 99.00 99.00 999 1022.5  16.7 999.0 999.0 99.0 99.00
2019 08 26 10 00   5  6.4  7.2 99.00 99.00 99.00 999 1023.3  16.1 999.0 999.0 99.0 99.00
2019 08 26 11 00   4  8.6  9.2 99.00 99.00 99.00 999 1023.4  15.8 999.0 999.0 99.0 99.00
2019 08 26 12 00  11  8.8  9.7 99.00 99.00 99.00 999 1023.4  15.8 999.0 999.0 99.0 99.00
2019 08 26 13 00  29 10.6 11.2 99.00 99.00 99.00 999 1022.8  17.5 999.0 999.0 99.0 99.00
2019 08 26 14 00  43 11.3 12.9 99.00 99.00 99.00 999 1023.2  18.3 999.0 999.0 99.0 99.00
2019 08 26 15 00  38 11.9 12.6 99.00 99.00 99.00 999 1023.1  18.3 999.0 999.0 99.0 99.00
2019 08 26 16 00  40 10.2 11.7 99.00 99.00 99.00 999 1023.0  18.5 999.0 999.0 99.0 99.00
2019 08 26 17 00  38  9.5 10.7 99.00 99.00 99.00 999 1023.1  18.7 999.0 999.0 99.0 99.00
2019 08 26 18 00  41  9.3 10.1 99.00 99.00 99.00 999 1023.2  18.8 999.0 999.0 99.0 99.00
2019 08 26 19 00  42  8.8  9.5 99.00 99.00 99.00 999 1022.7  19.0 999.0 999.0 99.0 99.00
2019 08 26 20 00  40  8.3  8.9 99.00 99.00 99.00 999 1022.3  19.1 999.0 999.0 99.0 99.00
2019 08 26 21 00  44  8.3  8.9 99.00 99.00 99.00 999 1022.0  19.0 999.0 999.0 99.0 99.00
2019 08 26 22 00  51  9.0  9.7 99.00 99.00 99.00 999 1021.8  19.1 999.0 999.0 99.0 99.00
2019 08 26 23 00  53  7.7  9.0 99.00 99.00 99.00 999 1021.6  18.8 999.0 999.0 99.0 99.00
2019 08 27 00 00  51  7.5  8.4 99.00 99.00 99.00 999 1021.5  18.5 999.0 999.0 99.0 99.00
2019 08 27 01 00  56  5.6  5.8 99.00 99.00 99.00 999 1022.0  18.3 999.0 999.0 99.0 99.00
2019 08 27 02 00  62  6.0  6.3 99.00 99.00 99.00 999 1021.7  18.0 999.0 999.0 99.0 99.00
2019 08 27 03 00  80  4.3  4.6 99.00 99.00 99.00 999 1021.8  17.6 999.0 999.0 99.0 99.00
2019 08 27 04 00  66  3.9  4.5 99.00 99.00 99.00 999 1021.8  17.7 999.0 999.0 99.0 99.00
2019 08 27 05 00  65  3.6  3.8 99.00 99.00 99.00 999 1021.5  17.6 999.0 999.0 99.0 99.00
2019 08 27 06 00  76  2.8  3.1 99.00 99.00 99.00 999 1020.9  17.2 999.0 999.0 99.0 99.00
2019 08 27 07 00  60  1.2  1.5 99.00 99.00 99.00 999 1020.7  17.1 999.0 999.0 99.0 99.00
2019 08 27 08 00  55  0.8  1.1 99.00 99.00 99.00 999 1020.4  17.2 999.0 999.0 99.0 99.00
2019 08 27 09 00 350  2.0  2.3 99.00 99.00 99.00 999 1020.4  16.9 999.0 999.0 99.0 99.00
2019 08 27 10 00  13  2.2  2.7 99.00 99.00 99.00 999 1020.3  16.8 999.0 999.0 99.0 99.00
2019 08 27 11 00   6  3.4  3.6 99.00 99.00 99.00 999 1020.2  16.6 999.0 999.0 99.0 99.00
2019 08 27 12 00  16  3.2  3.4 99.00 99.00 99.00 999 1020.4  16.9 999.0 999.0 99.0 99.00
2019 08 27 13 00  23  3.1  3.4 99.00 99.00 99.00 999 1020.5  17.0 999.0 999.0 99.0 99.00
2019 08 27 14 00  52  3.4  3.7 99.00 99.00 99.00 999 1020.3  17.2 999.0 999.0 99.0 99.00
