YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2019 05 23 00 50 153  3.9  4.6  0.27  7.14  4.52  62 1024.2  12.5  11.5   7.7 99.0 99.00
2019 05 23 01 50 156  4.4  4.9  0.28  6.25  4.65  55 1023.8  12.3  11.5   8.2 99.0 99.00
2019 05 23 02 50 182  4.8  5.6  0.32  6.25  3.49  60 1023.8  12.0  11.3   7.4 99.0 99.00
2019 05 23 03 50 178  4.9  5.8  0.35  6.25  3.61  54 1023.6  11.6  11.3   7.9 99.0 99.00
2019 05 23 04 50 203  5.2  6.6  0.33  6.25  3.76  70 1024.0  11.7  11.3   7.6 99.0 99.00
2019 05 23 05 50 209  5.7  7.0  0.35  5.26  3.61  63 1024.0  11.2  11.3   7.2 99.0 99.00
2019 05 23 06 50 190  4.3  5.1  0.38  5.88  3.05  78 1023.8  11.1  11.3   7.3 99.0 99.00
2019 05 23 07 50 189  4.9  5.7  0.32  5.56  3.55  68 1023.4  11.0  11.3   7.5 99.0 99.00
2019 05 23 08 50 192  5.1  5.9  0.40  2.60  2.95 203 1023.2  11.3  11.3   7.7 99.0 99.00
2019 05 23 09 50 190  5.0  5.7  0.38  2.60  2.91 184 1023.6  11.4  11.2   7.5 99.0 99.00
2019 05 23 10 50 152  4.0  4.7  0.31  2.60  3.18 164 1023.0  11.5  11.3   8.4 99.0 99.00
2019 05 23 11 50 167  4.9  5.9  0.30  2.74  3.15 152 1022.7  12.0  11.3   8.3 99.0 99.00
2019 05 23 12 50 163  4.9  6.1  0.36  2.74  3.00 145 1022.4  12.9  11.4   7.7 99.0 99.00
2019 05 23 13 50 179  5.8  6.7  0.39  2.94  3.00 144 1021.8  13.6  11.5   9.1 99.0 99.00
2019 05 23 14 50 179  6.8  8.1  0.58  3.23  3.12 183 1021.0  13.8  11.5   9.6 99.0 99.00
2019 05 23 15 50 165  6.1  7.0  0.55  3.57  3.18 160 1020.1  13.4  11.5  10.3 99.0 99.00
2019 05 23 16 50 156  5.3  6.8  0.49  3.45  3.09 150 1019.1  13.2  11.6  10.8 99.0 99.00
2019 05 23 17 50 191  9.5 11.9  0.52  3.03  3.05 164 1016.9  15.0  11.7   8.9 99.0 99.00
2019 05 23 18 50 193  7.1  8.3  0.77  3.57  3.24 159 1016.4  15.5  11.7   8.8 99.0 99.00
2019 05 23 19 50 201  7.9  9.7  0.93  4.00  3.45 158 1016.0  15.1  11.6   9.8 99.0 99.00
2019 05 23 20 50 199  6.0  6.9  0.93  3.85  3.46 171 1015.5  14.6  11.6  10.4 99.0 99.00
2019 05 23 21 50 187  8.9 10.1  0.76  4.00  3.39 151 1013.7  15.0  11.5  11.4 99.0 99.00
2019 05 23 22 50 181  6.3  7.8  0.67  3.70  3.32 149 1012.2  14.3  11.4  12.2 99.0 99.00
2019 05 23 23 50 184  6.5  7.8  0.52  3.33  3.42 155 1010.8  14.0  11.5  12.6 99.0 99.00
2019 05 24 00 50 187  7.0  8.8  0.74  4.55  3.68 138 1009.9  14.3  11.5  13.1 99.0 99.00
2019 05 24 01 50 185  6.3  7.8  0.91  4.35  3.73 141 1008.9  13.5  11.4  13.2 99.0 99.00
2019 05 24 02 50 178  5.3  6.7  0.74  3.70  3.58 147 1007.2  13.1  11.4  13.1 99.0 99.00
2019 05 24 03 50 196  5.7  7.2  0.79  4.00  3.86 147 1006.3  13.9  11.4  13.9 99.0 99.00
2019 05 24 04 50 196  9.3 10.5  0.76  8.33  3.89  92 1004.6  13.6  11.4  13.6 99.0 99.00
2019 05 24 05 50 237  5.6  6.7  0.81  3.33  3.69 211 1004.2  14.4  11.3  13.8 99.0 99.00
2019 05 24 06 50 226  6.7  7.7  0.81  3.45  3.69 206 1003.1  14.3  11.1  13.7 99.0 99.00
2019 05 24 07 50 216  6.3  6.9  0.66  3.13  3.61 242 1002.5  13.8  11.0  13.6 99.0 99.00
2019 05 24 08 50 237  8.3  9.0  0.59  2.86  3.40 245 1001.8  14.4  11.0  13.5 99.0 99.00
2019 05 24 09 50 240  8.8  9.8  0.69  2.94  3.37 259 1001.8  14.8  11.2  12.9 99.0 99.00
2019 05 24 10 50 259  7.2  8.2  0.61  3.13  3.41 266 1002.6  14.1  11.2  12.2 99.0 99.00
2019 05 24 11 50 270  8.1  9.0  0.68  3.33  3.35 285 1002.9  14.4  11.1  11.5 99.0 99.00
2019 05 24 12 50 272 10.2 11.7  0.72  3.57  3.45 288 1002.6  15.0  11.0  11.3 99.0 99.00
2019 05 24 13 50 287 10.6 13.5  0.78  3.70  3.51 293 1003.1  15.7  10.9  11.2 99.0 99.00
2019 05 24 14 50 304 11.6 14.0  0.99  3.70  3.69 306 1003.7  15.9  10.9  10.7 99.0 99.00
2019 05 24 15 50 323  9.1 10.3  1.21  4.35  3.95 314 1005.0  15.5  10.9  10.1 99.0 99.00
2019 05 24 16 50  25  9.8 11.4  1.04  4.35  3.94 317 1006.3  12.1  10.8   9.7 99.0 99.00
2019 05 24 17 50  14  9.4 11.3  0.99  3.33  3.61   6 1007.5  11.8  10.8   9.4 99.0 99.00
2019 05 24 18 50  23 12.7 14.6  1.07  3.57  3.59  21 1009.0  12.4  10.8   8.5 99.0 99.00
2019 05 24 19 50  15 10.3 12.5  1.33  4.55  4.07  46 1011.0  12.0  10.6   8.7 99.0 99.00
2019 05 24 20 50  19  8.4  9.6  1.34  5.00  4.25  42 1012.7  12.2  10.4   8.8 99.0 99.00
2019 05 24 21 50  26  9.1 10.9  1.10  5.56  3.97  44 1014.2  12.0  10.4   9.2 99.0 99.00
2019 05 24 22 50  37 10.3 12.5  1.21  5.56  4.08  44 1015.0  12.0  10.2   9.2 99.0 99.00
2019 05 24 23 50  45  6.5  7.5  1.09  5.26  4.19  32 1016.7  11.4  10.3   9.4 99.0 99.00
2019 05 25 00 50  56  5.8  7.1  0.86  5.88  4.12  40 1018.0  10.8  10.5   9.2 99.0 99.00
2019 05 25 01 50  59  3.8  4.5  0.80  5.56  4.22  21 1019.0  10.5  10.3   9.2 99.0 99.00
2019 05 25 02 50  47  1.7  2.2  0.72  5.88  4.47  30 1019.3  10.6  10.7   8.9 99.0 99.00
2019 05 25 03 50 296  1.3  1.8  0.89  6.25  5.31  48 1019.7  10.3  11.0   9.5 99.0 99.00
2019 05 25 04 50 301  2.0  2.4  1.08  7.69  5.83  57 1019.6  10.4  11.1   9.8 99.0 99.00
2019 05 25 05 50 256  2.8  3.4  1.23  7.69  6.02  58 1019.3  10.6  11.0  10.0 99.0 99.00
2019 05 25 06 50 271  4.5  5.5  1.19  6.67  6.16  66 1019.4  10.8  11.1  10.1 99.0 99.00
2019 05 25 07 50 279  4.6  5.6  1.24  7.69  6.09  65 1019.6  10.8  11.1  10.1 99.0 99.00
2019 05 25 08 50 264  4.7  5.5  1.08  7.14  5.91  72 1020.0  11.0  11.1  10.3 99.0 99.00
2019 05 25 09 50 283  4.9  5.7  1.09  7.14  5.77  69 1020.6  11.2  11.1  10.3 99.0 99.00
2019 05 25 10 50 263  4.7  5.8  1.06  7.69  5.88  64 1021.2  11.5  11.0  10.3 99.0 99.00
2019 05 25 11 50 265  3.5  4.1  0.84  7.14  5.89  64 1021.4  11.5  11.0  10.4 99.0 99.00
2019 05 25 12 50 284  4.2  4.8  0.82  7.69  5.97  81 1021.8  11.8  11.1  10.3 99.0 99.00
2019 05 25 13 50 249  2.3  2.8  0.87  7.69  6.15  68 1022.2  12.1  11.3  10.7 99.0 99.00
2019 05 25 14 50 252  0.9  1.3  1.02  7.69  6.50  65 1022.3  13.4  12.0  11.1 99.0 99.00
2019 05 25 15 50 184  1.4  1.6  0.99  9.09  6.49  76 1022.5  14.3  11.5  11.9 99.0 99.00
2019 05 25 16 50 136  2.2  2.4  1.11  8.33  6.55  67 1022.0  15.5  11.7  11.9 99.0 99.00
2019 05 25 17 50  93  4.3  4.8  1.15  8.33  6.75  71 1021.1  14.9  13.2  10.7 99.0 99.00
2019 05 25 18 50 112  4.9  5.5  1.08  8.33  6.60  59 1020.5  14.3  12.5  10.3 99.0 99.00
2019 05 25 19 50 112  5.6  6.4  1.15  7.69  6.69  80 1019.9  14.2  12.6  10.2 99.0 99.00
2019 05 25 20 50 117  6.4  7.2  1.07  8.33  6.73  70 1019.1  13.9  12.4  10.1 99.0 99.00
2019 05 25 21 50 119  6.8  7.6  1.04  7.69  5.85  78 1018.2  13.7  12.3  10.0 99.0 99.00
2019 05 25 22 50 130  7.0  8.1  1.24  9.09  5.78  78 1017.9  14.0  11.9   9.2 99.0 99.00
2019 05 25 23 50 162  6.5  7.3  1.08  9.09  5.43  84 1017.4  14.9  11.6   9.0 99.0 99.00
2019 05 26 00 50 171  6.9  7.7  1.20 10.00  5.86  76 1017.3  14.4  11.5   8.9 99.0 99.00
2019 05 26 01 50 188  8.5  9.7  1.21  9.09  5.48  91 1017.0  14.7  11.6   7.9 99.0 99.00
2019 05 26 02 50 195  8.1 10.4  1.31  9.09  5.80  71 1017.0  14.5  11.2   6.9 99.0 99.00
2019 05 26 03 50 193  8.9 10.5  1.17 10.00  5.60  64 1016.8  14.3  11.4   6.6 99.0 99.00
2019 05 26 04 50 178  9.6 11.9  1.22 10.00  5.36  59 1014.7  13.9  11.4   7.2 99.0 99.00
2019 05 26 05 50 192  7.8  9.8  1.34 10.00  5.49  64 1014.7  12.0  11.4   9.2 99.0 99.00
2019 05 26 06 50 179  7.6  9.2  1.35 10.00  5.15  73 1013.6  12.1  11.3  10.9 99.0 99.00
2019 05 26 07 50 161  6.7  7.6  1.25  9.09  4.85  49 1012.5  12.1  11.3  10.9 99.0 99.00
2019 05 26 08 50 180  7.2  8.3  1.27 10.00  5.55  51 1012.0  12.8  11.2  11.7 99.0 99.00
2019 05 26 09 50 189  5.3  6.3  1.25  9.09  5.45  64 1012.1  12.9  11.2  12.1 99.0 99.00
2019 05 26 10 50 193  6.4  7.2  1.16  9.09  5.58  74 1011.4  13.4  11.1  12.9 99.0 99.00
2019 05 26 11 50 208  5.6  6.8  1.12  9.09  5.37  72 1011.0  13.4  11.1  13.0 99.0 99.00
2019 05 26 12 50 223  3.4  4.2  1.26  9.09  6.00  82 1011.0  13.5  11.1  13.1 99.0 99.00
2019 05 26 13 50 240  2.4  3.2  1.22  9.09  6.23  94 1010.9  13.9  11.3  13.4 99.0 99.00
2019 05 26 14 50 235  3.5  4.1  1.27 10.00  6.72  82 1010.7  14.6  11.8  13.6 99.0 99.00
2019 05 26 15 50 208  4.1  4.7  1.20 10.81  6.92  54 1010.3  16.3  11.6  14.4 99.0 99.00
2019 05 26 16 50 211  4.3  5.0  1.15 10.00  7.23  62 1009.5  20.3  12.4  15.4 99.0 99.00
2019 05 26 17 50 208  3.5  4.1  1.15  9.09  7.52  59 1009.0  21.6  12.9  15.4 99.0 99.00
2019 05 26 18 50 137  5.9  7.7  1.28  9.09  7.74  56 1007.8  17.8  13.3  14.4 99.0 99.00
2019 05 26 19 50 194  4.0  6.3  1.04 10.00  7.04  56 1007.0  21.1  13.0  15.0 99.0 99.00
2019 05 26 20 50 271  4.4  5.8  1.11 10.81  7.18  76 1006.6  19.3  13.4  13.8 99.0 99.00
2019 05 26 21 50 267  5.8  7.0  1.03 10.00  6.45  98 1006.4  19.3  13.1  12.7 99.0 99.00
2019 05 26 22 50 270  5.4  6.1  0.95 10.81  5.34  91 1006.7  19.2  12.8  12.1 99.0 99.00
2019 05 26 23 50 275  4.6  5.2  0.93 10.81  5.44  91 1006.7  18.2  12.8  12.1 99.0 99.00
2019 05 27 00 50 266  4.7  5.2  0.88 10.81  6.20  98 1007.2  18.5  12.7  12.2 99.0 99.00
2019 05 27 01 50 346  5.2  6.5  0.84 10.00  7.02  99 1007.9  18.3  12.6  12.2 99.0 99.00
2019 05 27 02 50   9  4.4  5.4  0.89 10.00  7.58 110 1008.1  14.8  12.6  12.6 99.0 99.00
2019 05 27 03 50 358  3.2  3.6  0.87  9.09  7.02 103 1008.9  13.6  12.5  12.4 99.0 99.00
2019 05 27 04 50 338  3.1  3.6  0.88  8.33  6.69 104 1009.4  13.3  12.6  12.4 99.0 99.00
2019 05 27 05 50 341  3.7  4.4  0.93  9.09  6.81  87 1009.3  13.8  12.6  12.7 99.0 99.00
2019 05 27 06 50 348  4.6  5.1  0.97  8.33  6.90  78 1009.1  13.7  12.5  12.7 99.0 99.00
2019 05 27 07 50 343  3.4  3.9  1.05  8.33  7.56  88 1009.4  13.3  12.3  12.5 99.0 99.00
2019 05 27 08 50 339  3.5  4.0  1.15 10.00  7.73  78 1009.6  13.8  12.3  12.5 99.0 99.00
2019 05 27 09 50 331  4.8  5.4  1.03  7.69  7.47  95 1010.3  14.0  12.4  12.3 99.0 99.00
2019 05 27 10 50 338  4.5  5.0  0.98  9.09  7.83  78 1010.5  14.2  12.4  12.0 99.0 99.00
2019 05 27 11 50 342  3.1  3.4  0.91 10.81  7.54  83 1011.2  14.0  12.4  12.1 99.0 99.00
2019 05 27 12 50  36  2.3  3.0  0.83 10.00  7.17  90 1012.0  14.1  12.5  11.8 99.0 99.00
2019 05 27 13 50  19  2.9  3.7  0.92 10.00  6.85  87 1012.2  13.8  12.5  11.7 99.0 99.00
2019 05 27 14 50  33  4.0  4.6  0.84 10.00  6.61  80 1012.3  14.2  12.8  11.6 99.0 99.00
2019 05 27 15 50  50  7.3  8.7  0.85 10.00  6.84  69 1012.0  13.5  12.8  11.3 99.0 99.00
2019 05 27 16 50  63  7.0  8.1  0.79 10.00  5.38  80 1011.7  11.6  12.8  11.6 99.0 99.00
2019 05 27 17 50  79  5.7  6.6  0.94  9.09  4.97  61 1011.7  11.3  12.7  11.3 99.0 99.00
2019 05 27 18 50 136  3.6  4.4  0.91 10.00  5.09  48 1011.9  11.3  12.8  11.3 99.0 99.00
2019 05 27 19 50 124  4.1  4.8  0.92  9.09  5.78  79 1011.2  11.1  12.9  11.1 99.0 99.00
2019 05 27 20 50  96  2.7  3.6  0.89 10.00  5.88  42 1011.4  10.9  13.0  10.9 99.0 99.00
2019 05 27 21 50 120  3.1  3.5  0.84  9.09  5.86  65 1010.9  10.8  13.0  10.8 99.0 99.00
2019 05 27 22 50 145  2.0  2.5  0.90  9.09  6.23  54 1011.1  11.4  12.9  11.4 99.0 99.00
2019 05 27 23 50  90  1.0  1.5  0.83 10.81  6.27  51 1011.5  12.0  12.8  12.0 99.0 99.00
2019 05 28 00 50  30  3.8  5.5  0.91 10.00  6.77  81 1012.6  11.9  13.1  11.9 99.0 99.00
2019 05 28 01 50  32  1.1  2.3  0.84 10.00  6.57  49 1013.7  11.7  12.9  11.7 99.0 99.00
2019 05 28 02 50  18  1.9  2.4  0.88 10.81  6.82  69 1014.0  11.8  12.7  11.8 99.0 99.00
2019 05 28 03 50   2  2.8  3.3  0.81 10.00  6.72  91 1014.1  12.5  12.8  12.5 99.0 99.00
2019 05 28 04 50 348  2.4  2.7  0.78  9.09  6.56 107 1013.9  13.0  12.8  12.6 99.0 99.00
2019 05 28 05 50   1  3.4  4.2  0.83 10.00  6.92  76 1013.9  13.5  12.9  11.9 99.0 99.00
2019 05 28 06 50  28  6.0  7.0  0.90  9.09  6.85  81 1013.9  13.6  12.8  10.0 99.0 99.00
2019 05 28 07 50  32  5.6  6.6  0.93 10.00  6.28  61 1014.0  13.2  12.4   8.7 99.0 99.00
2019 05 28 08 50  45  5.5  6.7  0.85  9.09  5.19  84 1014.5  12.9  12.2   7.3 99.0 99.00
2019 05 28 09 50  45  4.7  5.5  0.83 10.00  5.01  82 1015.3  12.7  12.1   7.2 99.0 99.00
2019 05 28 10 50  57  4.8  5.4  0.75 10.00  5.13  73 1015.6  12.7  11.9   7.1 99.0 99.00
2019 05 28 11 50  64  6.8  8.4  0.66 10.00  4.99  83 1016.3  12.4  11.8   6.0 99.0 99.00
2019 05 28 12 50  76  6.9  8.4  0.72  9.09  4.41 111 1016.5  11.8  11.9   6.7 99.0 99.00
2019 05 28 13 50  96  7.4  8.3  0.70  9.09  3.85  98 1015.8  11.5  11.9   5.5 99.0 99.00
2019 05 28 14 50  99  8.3  9.4  0.78  9.09  3.89  77 1015.3  11.5  11.7   5.5 99.0 99.00
2019 05 28 15 50 102  9.1 10.3  0.91  9.09  3.80  82 1014.4  11.5  11.7   5.0 99.0 99.00
2019 05 28 16 50 103  8.6 10.1  0.92  4.17  3.89  90 1014.3  11.4  11.7   5.4 99.0 99.00
2019 05 28 17 50  79  8.9 10.4  0.92  4.00  3.90  97 1014.1  10.7  11.8   6.1 99.0 99.00
2019 05 28 18 50  87 10.3 12.2  1.09  9.09  4.02  68 1012.7  10.7  11.8   6.1 99.0 99.00
2019 05 28 19 50 101 10.7 12.4  1.24  4.35  4.19  85 1011.4  10.2  11.8   7.9 99.0 99.00
2019 05 28 20 50 106  9.7 11.4  1.35  4.76  4.28  92 1010.2  10.5  11.8   9.8 99.0 99.00
2019 05 28 21 50  95  9.8 11.2  1.38  4.55  4.49  97 1009.7  10.6  11.8  10.6 99.0 99.00
2019 05 28 22 50 108 11.5 13.3  1.39  5.26  4.39  93 1007.7  10.8  11.8  10.8 99.0 99.00
2019 05 28 23 50 104  7.7  9.3  1.40  5.00  4.34  91 1008.1  10.8  11.7  10.8 99.0 99.00
2019 05 29 00 50  87  7.1  8.8  1.36  5.56  4.50  85 1007.7  10.7  11.7  10.7 99.0 99.00
2019 05 29 01 50  90  4.8  5.7  1.44  5.56  4.62  80 1006.7  11.2  11.7  11.2 99.0 99.00
2019 05 29 02 50 112  3.8  4.5  1.30  5.88  4.77  80 1005.9  11.7  11.8  11.7 99.0 99.00
2019 05 29 03 50 122  1.8  2.4  1.41  6.25  4.99  81 1005.1  12.0  11.7  12.0 99.0 99.00
2019 05 29 04 50  16  1.4  2.0  1.29  6.25  4.92  87 1004.3  11.5  11.7  11.5 99.0 99.00
2019 05 29 05 50 350  5.3  6.4  1.28  6.25  5.13  94 1004.6  10.9  11.7  10.9 99.0 99.00
2019 05 29 06 50 351  6.4  7.6  1.42  6.67  5.16 100 1004.5  10.3  11.6  10.3 99.0 99.00
2019 05 29 07 50 344  8.4  9.8  1.37  6.67  4.97 104 1004.8  10.1  11.6  10.1 99.0 99.00
2019 05 29 08 50 359  8.5 10.2  1.40  6.67  4.56 113 1004.8   9.8  11.6   9.8 99.0 99.00
2019 05 29 09 50 356  8.9 10.8  1.41  6.67  4.56 106 1005.8   9.5  11.5   9.5 99.0 99.00
2019 05 29 10 50   3 10.0 11.4  1.53  6.25  4.49 107 1006.1   9.1  11.4   9.1 99.0 99.00
2019 05 29 11 50   4  9.1 10.5  1.45  7.14  4.68  98 1008.1   9.2  11.3   8.8 99.0 99.00
2019 05 29 12 50   7 10.0 11.6  1.53  6.67  4.65  96 1007.9   9.2  11.3   8.1 99.0 99.00
2019 05 29 13 50   9 10.3 11.8  1.46  7.69  4.81  92 1007.5   9.3  11.3   7.2 99.0 99.00
2019 05 29 14 50  12  9.1 10.6  1.39  6.67  4.57  89 1008.5   9.3  11.3   8.0 99.0 99.00
2019 05 29 15 50  16  8.1  9.5  1.38  6.67  4.61  86 1008.5   9.3  11.3   8.0 99.0 99.00
2019 05 29 16 50  15  7.5  8.9  1.40  6.25  4.85  97 1008.8   9.4  11.4   8.1 99.0 99.00
2019 05 29 17 50  16  6.8  8.0  1.37  6.67  5.06  98 1008.9   9.5  11.5   7.8 99.0 99.00
2019 05 29 18 50  33  4.9  5.6  1.21  7.14  5.12  86 1008.8   9.6  11.5   7.7 99.0 99.00
2019 05 29 19 50  31  3.6  4.6  1.28  6.25  5.34  81 1009.1   9.8  11.6   7.9 99.0 99.00
2019 05 29 20 50  33  3.8  5.0  1.26  6.67  5.35  81 1008.8   9.8  11.7   8.4 99.0 99.00
2019 05 29 21 50  56  4.3  5.3  1.29  7.69  5.42  72 1008.3   9.5  11.6   8.7 99.0 99.00
2019 05 29 22 50  64  3.3  4.2  1.25  7.14  5.31  74 1008.6   9.4  11.6   8.6 99.0 99.00
2019 05 29 23 50  86  4.3  5.1  1.15  6.67  5.34  75 1008.4   9.4  11.5   8.6 99.0 99.00
2019 05 30 00 50  81  3.7  4.5  1.10  7.69  5.43  64 1007.8   9.5  11.4   8.7 99.0 99.00
2019 05 30 01 50  99  3.3  4.2  1.07  7.14  5.58  76 1008.3   9.6  11.4   8.7 99.0 99.00
2019 05 30 02 50  65  0.9  1.4  1.03  7.14  5.38  63 1009.1   9.6  11.3   8.5 99.0 99.00
2019 05 30 03 50 138  1.1  1.7  1.00  6.67  5.47  66 1008.9   9.7  11.3   8.7 99.0 99.00
2019 05 30 04 50 142  2.6  3.1  0.96  7.69  5.56  57 1008.2   9.8  11.2   8.9 99.0 99.00
2019 05 30 05 50  77  0.4  1.0  0.95  6.67  5.59  68 1008.1   9.8  11.2   8.8 99.0 99.00
2019 05 30 06 50  70  0.2  0.5  1.07  7.14  5.70  81 1008.3   9.9  11.2   8.8 99.0 99.00
2019 05 30 07 50 165  0.0  0.3  1.00  6.25  5.36  74 1008.6   9.9  11.2   9.0 99.0 99.00
2019 05 30 08 50 139  1.3  1.7  1.06  6.25  5.44  77 1008.5   9.9  11.2   9.4 99.0 99.00
2019 05 30 09 50 174  0.8  1.5  1.05  6.67  5.37  82 1009.3  10.1  11.2   9.6 99.0 99.00
2019 05 30 10 50 145  2.8  3.3  0.96  6.25  5.28  74 1009.1  10.3  11.2   9.7 99.0 99.00
2019 05 30 11 50 178  1.8  2.2  0.95  6.67  5.33  69 1009.5  10.4  11.2   9.9 99.0 99.00
2019 05 30 12 50 157  1.6  1.9  0.87  7.14  5.21  67 1009.5  10.6  11.3  10.3 99.0 99.00
2019 05 30 13 50 133  2.9  3.5  0.82  7.14  5.32  70 1009.4  10.8  11.4  10.5 99.0 99.00
2019 05 30 14 50 128  3.5  4.1  0.80  7.14  5.25  70 1009.3  11.1  11.6  10.9 99.0 99.00
2019 05 30 15 50 119  3.6  4.4  0.76  7.69  5.52  59 1009.2  11.4  11.7  10.9 99.0 99.00
2019 05 30 16 50 132  4.2  4.8  0.78  8.33  5.84  76 1008.9  11.6  11.9  10.9 99.0 99.00
2019 05 30 17 50 131  4.9  5.9  0.69  7.69  5.67  75 1008.4  11.8  12.0  11.2 99.0 99.00
2019 05 30 18 50 126  5.4  6.3  0.69  7.69  5.55  70 1007.9  12.0  11.9  11.5 99.0 99.00
2019 05 30 19 50 133  6.2  7.2  0.67  7.14  4.82  61 1007.5  12.4  11.9  12.0 99.0 99.00
2019 05 30 20 50 129  5.9  6.8  0.69  8.33  4.23  40 1006.9  12.5  11.9  12.4 99.0 99.00
2019 05 30 21 50 137  6.9  7.9  0.79  7.69  4.23  51 1005.4  12.7  11.8  12.5 99.0 99.00
2019 05 30 22 50 140  6.7  7.4  0.86  7.14  4.68  58 1005.7  12.4  11.8  12.4 99.0 99.00
2019 05 30 23 50 143  7.4  8.8  0.95  7.14  4.54  57 1005.6  12.4  11.7  12.4 99.0 99.00
2019 05 31 00 50 153  8.4  9.5  0.98  7.69  4.36  45 1005.7  12.8  11.6  12.6 99.0 99.00
2019 05 31 01 50 156  6.8  7.7  0.94  7.14  4.44  58 1005.6  12.6  11.6  12.5 99.0 99.00
2019 05 31 02 50 146  5.3  6.0  0.99  7.14  4.95  56 1004.7  12.0  11.6  12.0 99.0 99.00
2019 05 31 03 50 173  4.5  5.2  0.83  7.14  4.90  61 1004.4  12.0  11.6  12.0 99.0 99.00
2019 05 31 04 50 161  4.6  5.3  0.82  7.14  5.10  59 1003.6  12.0  11.7  12.0 99.0 99.00
2019 05 31 05 50 164  3.6  4.3  0.66  7.14  4.84  64 1003.0  12.0  11.8  12.0 99.0 99.00
2019 05 31 06 50 186  3.9  4.7  0.63  6.25  4.70  60 1002.7  12.0  11.8  12.0 99.0 99.00
2019 05 31 07 50 180  3.3  3.7  0.59  6.67  4.78  71 1002.2  11.9  11.8  11.9 99.0 99.00
2019 05 31 08 50 189  2.0  2.5  0.59  7.69  5.03  74 1002.5  12.3  11.8  12.3 99.0 99.00
2019 05 31 09 50 218  0.9  1.7  0.57  7.69  5.01  63 1003.0  12.2  11.8  12.2 99.0 99.00
2019 05 31 10 50 193  1.7  2.1  0.62  7.69  5.21  63 1003.6  12.6  11.7  12.6 99.0 99.00
2019 05 31 11 50 260  2.2  2.6  0.68  7.14  5.31  98 1003.9  13.0  11.8  13.0 99.0 99.00
2019 05 31 12 50 257  3.4  4.0  0.67  7.14  5.37  83 1004.5  13.2  11.9  13.2 99.0 99.00
2019 05 31 13 50 274  1.6  1.8  0.62  7.14  5.40  89 1005.3  14.1  12.0  14.1 99.0 99.00
2019 05 31 14 50  40  5.7  7.6  0.60  8.33  5.35  87 1006.6  12.8  12.1  12.8 99.0 99.00
2019 05 31 15 50  42  9.3 11.4  0.59  8.33  4.46  34 1007.3  11.3  11.9  11.3 99.0 99.00
2019 05 31 16 50  68  5.6  6.7  0.76  7.14  3.77  71 1007.7  11.2  11.8  11.2 99.0 99.00
2019 05 31 17 50  67  5.7  6.7  0.65  7.69  4.02  58 1007.3  12.2  11.9  11.1 99.0 99.00
2019 05 31 18 50  93  4.3  4.9  0.59  7.14  4.21  52 1007.5  12.5  12.0  11.2 99.0 99.00
2019 05 31 19 50 131  3.0  3.9  0.61  7.14  4.40  69 1007.7  12.6  12.2  11.5 99.0 99.00
2019 05 31 20 50 137  4.2  5.0  0.60  7.14  4.79  80 1007.8  12.6  12.3  11.9 99.0 99.00
2019 05 31 21 50 131  4.8  5.7  0.57  7.14  4.99  65 1008.0  13.1  12.6  12.1 99.0 99.00
2019 05 31 22 50 125  3.1  4.1  0.61  7.69  5.16  72 1008.1  12.7  12.5  12.6 99.0 99.00
2019 05 31 23 50 132  3.0  3.5  0.64  8.33  5.21  46 1008.2  12.9  12.4  12.8 99.0 99.00
2019 06 01 00 50 138  6.0  7.0  0.58  7.14  5.17  74 1008.5  13.7  12.5  12.5 99.0 99.00
2019 06 01 01 50 139  6.6  7.3  0.64  8.33  4.86  57 1008.9  13.5  12.4  12.9 99.0 99.00
2019 06 01 02 50 143  5.7  6.8  0.60  6.67  4.54  70 1008.9  13.1  12.2  13.0 99.0 99.00
2019 06 01 03 50 136  4.2  5.1  0.58  9.09  4.29  56 1008.8  12.3  12.1  12.3 99.0 99.00
2019 06 01 04 50 154  4.3  5.0  0.53  8.33  4.34  72 1008.9  12.3  12.0  12.3 99.0 99.00
2019 06 01 05 50 159  3.8  4.3  0.48  7.14  3.94  46 1008.7  12.4  11.8  12.4 99.0 99.00
2019 06 01 06 50 178  3.7  4.3  0.45  7.69  4.29  61 1008.7  12.8  11.8  12.8 99.0 99.00
2019 06 01 07 50 206  2.4  3.0  0.45  8.33  4.34  78 1008.5  13.3  11.8  13.3 99.0 99.00
2019 06 01 08 50 225  2.2  2.9  0.48  7.14  4.58  83 1009.3  13.0  11.8  13.0 99.0 99.00
2019 06 01 09 50 282  1.8  2.5  0.50  7.69  4.85  83 1010.6  12.7  12.0  12.7 99.0 99.00
2019 06 01 10 50 240  1.4  1.8  0.48  7.14  5.09  84 1011.0  12.9  12.1  12.9 99.0 99.00
2019 06 01 11 50 298  1.0  1.8  0.46  7.14  4.68 102 1011.3  11.7  12.2  11.7 99.0 99.00
2019 06 01 12 50 356  4.4  5.2  0.46  7.14  5.02 105 1011.0  10.9  12.3  10.9 99.0 99.00
2019 06 01 13 50 304  0.1  0.6  0.43  7.14  4.69 105 1011.5  11.3  12.5  11.3 99.0 99.00
2019 06 01 14 50 154  0.5  1.2  0.46  6.67  4.81  98 1011.6  11.8  12.4  11.8 99.0 99.00
2019 06 01 15 50  94  1.2  2.0  0.42  6.67  4.82  94 1011.3  12.1  13.1  12.1 99.0 99.00
